X,Y,Channel No,Frequency(Hz),Range
83.44,33.98,229,103900,0.1615883166064147
95.05,93.34,246,105600,6.980340194020517
94.97,94.36,48,85800,8.360714166119902
80.58,63.58,299,110900,1.5756990935880844
72.06,19.63,286,109600,1.415876640891004
79.79,34.15,163,97300,3.790750327684166
34.92,28.97,42,85200,1.4150045231322428
86.84,47.91,97,90700,8.222734800507306
11.59,94.46,132,94200,3.0606228458631755
35.69,46.33,228,103800,8.778293882453097
20.37,3.42,73,88300,8.022497900658003
85.06,69.96,177,98700,0.09306217046816223
65.35,25.86,289,109900,8.36790740606946
89.55,82.65,238,104800,1.7605142849665323
38.0,11.5,268,107800,5.091534637227447
87.55,52.35,150,96000,8.994546462097455
87.6,83.06,172,98200,5.983573046557372
8.31,28.3,8,81800,0.564969330629761
22.31,89.33,9,81900,4.246913903237748
51.03,64.53,117,92700,8.969581257736039
29.01,30.63,181,99100,1.037012982785619
16.82,53.19,253,106300,5.491158623827943
55.08,71.56,32,84200,4.742246430379362
80.64,47.68,99,90900,4.589189844543546
77.95,11.75,245,105500,0.7954952602130216
75.13,75.01,233,104300,4.957383687884453
99.48,93.9,121,93100,4.212893036261777
20.37,59.91,16,82600,4.408039684886386
41.32,90.21,98,90800,4.152876160128789
74.94,8.65,213,102300,9.79866100685652
84.68,23.27,219,102900,4.493913301670933
1.81,29.98,160,97000,2.6763788792986087
93.32,45.49,46,85600,5.814826871740446
40.13,2.34,244,105400,3.769710279391979
82.17,22.49,36,84600,3.955971027440681
48.81,32.13,254,106400,1.3990428890908535
45.7,39.93,35,84500,5.427458456459593
41.01,85.75,108,91800,8.207420338830817
39.64,81.0,69,87900,4.853148775958939
60.12,20.12,52,86200,9.138321817707203
18.09,2.15,71,88100,9.093501112322214
57.17,80.62,146,95600,9.520092266543474
63.5,68.32,254,106400,4.030147757573119
17.29,83.3,147,95700,2.5766180347872405
11.73,95.94,229,103900,5.7299510426915825
48.55,49.23,106,91600,9.196146375063824
66.1,91.76,56,86600,8.002360858216727
90.22,12.54,132,94200,1.7864654839407634
15.36,68.59,168,97800,3.543375520442206
19.72,81.1,219,102900,7.362873206164578
18.54,65.32,94,90400,8.900824347901299
37.45,89.02,179,98900,0.39962042907911055
96.57,98.01,9,81900,2.533820207298744
86.85,43.29,135,94500,2.576195810649219
75.27,20.98,118,92800,6.065065839376222
23.63,33.74,64,87400,7.423578648547817
57.26,82.64,128,93800,7.385536992376567
82.36,44.8,186,99600,2.485304911354379
61.3,19.48,253,106300,9.170385793298285
1.27,80.55,256,106600,8.32300785284218
56.72,43.3,277,108700,1.362512324650873
56.94,90.26,42,85200,2.291416389601318
38.17,41.88,274,108400,2.6921252207327706
29.2,60.69,203,101300,9.165233053438694
30.72,31.21,27,83700,5.899044006532417
63.72,23.54,120,93000,0.507793799033962
89.66,68.72,53,86300,8.237983066716632
24.85,11.75,100,91000,9.123044709744804
60.28,61.18,26,83600,2.460376172974338
34.26,86.51,113,92300,4.428563888388675
93.21,78.38,122,93200,0.8204684181480937
72.72,48.81,48,85800,3.4347472128881473
68.57,14.3,147,95700,2.9456718586795274
81.29,43.32,164,97400,0.9267527579993673
68.16,21.25,82,89200,7.495085197869607
36.31,60.82,221,103100,1.0405009128750509
49.43,79.04,172,98200,2.415368234092453
87.87,45.76,12,82200,1.7273512031728167
16.69,51.43,278,108800,1.9558623054116842
45.65,19.91,271,108100,8.54565457611353
56.07,25.11,11,82100,3.2472188847576335
67.69,39.88,145,95500,6.139114879690439
98.66,22.49,164,97400,6.658359200382224
57.89,16.76,246,105600,4.9059051015016575
3.45,29.12,83,89300,2.9601036641203624

