X,Y,Channel No,Frequency(Hz),Range
1.07,46.22,136,94600,6.987670549558127
89.11,91.18,193,100300,2.0951093579722846
66.7,52.95,176,98600,8.495623820771826
59.86,82.16,285,109500,9.427974456884037
38.87,91.41,214,102400,0.5841090765979651
34.31,78.54,49,85900,8.302489263238769
34.17,13.11,158,96800,0.40426614665083793
45.73,63.27,217,102700,3.60057324132921
67.58,21.83,62,87200,4.700151217278904
75.5,99.56,292,110200,3.3080390853131227
3.39,48.16,295,110500,4.597824868329963
44.87,0.96,179,98900,5.713458313582712
13.09,36.58,228,103800,9.696842761528142
52.38,78.36,91,90100,0.941853551205587
73.51,4.54,92,90200,5.42488928269082
89.78,12.85,298,110800,7.209542700567535
19.72,24.51,115,92500,8.189767685438458
27.35,33.44,218,102800,0.4665136802937353
26.78,74.77,104,91400,9.242691795468446
45.36,62.61,81,89100,8.09409662644434
32.01,2.31,97,90700,1.8469761626786751
2.7,29.41,180,99000,4.933159525121824
25.09,42.02,247,105700,0.22718835877710397
76.01,39.71,24,83400,2.6726067786758834
27.24,40.71,103,91300,9.662219836350623
72.93,36.36,115,92500,1.2268737044666767
52.74,41.09,157,96700,8.194485350700578
21.66,78.2,264,107400,5.5279063750643855
95.9,91.61,160,97000,3.875672004849501
65.88,16.03,101,91100,0.6615428815086732
15.21,61.13,262,107200,0.782550311578053
48.48,46.35,202,101200,7.656306985191128
92.35,53.96,13,82300,9.64595483806114
50.9,78.97,118,92800,6.806632611794299
28.53,40.5,153,96300,8.680037494712247
65.49,63.58,108,91800,3.160994735595585
2.98,41.43,3,81300,9.82143378153713
17.84,81.79,190,100000,2.863073469354757
59.31,29.19,146,95600,9.239445193265807
22.99,26.56,107,91700,0.1919540092897265
4.19,39.68,78,88800,6.715383145079237
55.18,58.6,91,90100,4.352726167875245
99.9,19.11,65,87500,0.7747159163142536
33.86,50.82,141,95100,5.925209300352233
7.23,66.1,116,92600,8.658763097392962
80.99,5.9,96,90600,4.145653986902776
88.62,67.79,89,89900,7.118779145332487
83.71,59.89,282,109200,4.2901841607755795
12.53,69.92,242,105200,0.2859932914138452
5.07,64.92,126,93600,5.9217012642230324
9.85,65.66,157,96700,9.604429442573174
20.95,78.16,67,87700,6.8824930446181405
20.39,35.65,269,107900,2.0032467773729468
25.91,70.61,172,98200,9.04763884531232
33.51,22.57,206,101600,1.5323180349089005
42.74,9.58,199,100900,2.040502396459991
70.58,77.67,184,99400,5.895427471254041
90.91,61.54,42,85200,2.5484048982471528
79.05,73.67,146,95600,8.402736012497398
17.86,8.43,177,98700,4.417504708863222
8.04,38.84,113,92300,2.4471382152362597
73.39,69.58,158,96800,8.36073451001635
13.42,30.26,157,96700,5.7132451552224115
12.55,74.05,24,83400,7.547372842282522
96.87,31.1,35,84500,4.884583218141644
45.0,33.74,230,104000,4.379736958060575
17.88,25.87,27,83700,4.9621162620124535
10.24,26.08,258,106800,4.880070666244507
29.94,80.93,200,101000,5.689493746013187
46.82,7.29,246,105600,5.943745648073944
83.51,32.99,226,103600,7.64791523699067
41.31,41.86,116,92600,0.5544192488905264
6.41,67.47,137,94700,2.892800719283959
87.98,52.08,59,86900,0.3500298924440659
20.05,50.88,86,89600,6.51847327201521
63.8,62.63,290,110000,9.779025143800425
74.36,66.32,295,110500,2.124926801466324
25.0,39.52,91,90100,2.7537272747497497
87.9,89.84,14,82400,3.0978670548007603
61.12,0.2,31,84100,0.10829904774098398
60.85,36.84,203,101300,4.081200107279131
0.6,2.11,55,86500,3.3746145092486755
88.02,2.21,9,81900,0.6079233898861736
47.76,0.69,161,97100,9.129007176894168
36.65,15.82,295,110500,6.055044283949823
45.37,4.76,166,97600,5.321107153116938
69.55,35.73,163,97300,1.801157247799483
99.1,46.95,51,86100,1.1138118808205055
87.88,5.52,144,95400,0.498230426570484
70.85,30.08,267,107700,9.538139229397723
39.86,9.42,99,90900,1.934938899766917
46.14,6.48,193,100300,5.051773922029765
91.92,68.8,156,96600,3.186623670859828
7.58,96.68,138,94800,8.395341098605654
86.8,37.49,295,110500,8.142078607319815

