X,Y,Channel No,Frequency(Hz),Range
77.35,8.19,148,95800,1.2300607616259296
61.31,6.05,15,82500,3.3046427375609944
31.84,12.06,212,102200,2.1828348559049546
46.27,97.47,165,97500,1.6759520369062852
83.55,59.35,121,93100,1.8134219505989257
25.42,51.45,100,91000,2.218897609879902
84.75,30.25,64,87400,5.128729428122685
43.69,33.38,194,100400,1.7585288061927928
28.38,46.58,33,84300,7.128803866674663
76.44,20.42,90,90000,4.3861735358648914
40.38,8.52,93,90300,9.626186866843508
58.14,69.73,75,88500,2.9149160085059247
32.36,0.13,77,88700,6.562825194732803
13.53,94.02,51,86100,7.2513779600925945
28.41,23.01,174,98400,9.704531692946347
33.6,28.11,286,109600,4.882831139553287
81.68,41.87,277,108700,5.139180702142173
42.14,58.55,192,100200,4.2503130594878265
26.21,3.02,153,96300,9.405123157923406
80.05,79.72,46,85600,8.595768540678005
67.21,17.61,13,82300,2.3405073164766566
93.84,34.64,31,84100,1.9597250479844452
99.17,84.91,192,100200,9.538294781530034
52.52,96.43,10,82000,0.2972407139061706
55.28,67.94,147,95700,8.438043579288294
32.74,47.18,159,96900,5.511753041094272
33.92,23.47,185,99500,9.062492181586169
5.89,14.89,272,108200,3.8231356473034683
18.52,31.76,27,83700,8.849403210828031
32.93,36.73,282,109200,8.93811906612859
5.28,67.34,76,88600,4.228011617460552
22.58,26.43,99,90900,5.534918268136796
80.45,1.59,70,88000,2.9920567936546627
37.04,37.6,155,96500,6.572297038434515
43.03,30.3,258,106800,7.231242583092273
35.52,30.96,22,83200,4.755538764690167
52.22,74.89,274,108400,7.859875468360572
30.42,73.13,201,101100,1.4132845373610814
89.55,14.84,50,86000,7.541347109722719
93.6,17.51,72,88200,6.241563902431174
65.09,70.4,227,103700,8.12235804280623
90.87,43.46,73,88300,6.442493846069328
64.24,69.87,249,105900,3.289812677655992
41.8,59.29,181,99100,0.2191726679065753
27.09,3.76,170,98000,3.9309310437482745
98.6,6.25,8,81800,5.28566902605029
75.84,89.05,90,90000,7.154340238878884
13.46,36.44,196,100600,9.818310036583133
57.47,41.55,155,96500,4.813970598836812
16.26,75.72,289,109900,9.324625866477142
48.61,81.44,29,83900,1.0220367143613185
56.72,23.98,48,85800,5.358428867451808
77.4,77.72,17,82700,3.051969022469443
73.68,90.39,38,84800,9.389004360525082
53.39,71.14,8,81800,6.382905233879258
42.58,8.14,248,105800,9.870888056996476
60.38,1.79,27,83700,2.746527639588403
17.28,24.94,177,98700,1.4961096768249615
59.6,7.55,88,89800,2.883131165514202
26.75,18.83,22,83200,0.4872225886731907
71.04,52.82,147,95700,1.4316242610278185
8.68,46.49,148,95800,7.757314252586171
49.1,92.79,10,82000,5.758692191058267
62.55,91.16,83,89300,5.879132957401704
45.63,78.27,102,91200,9.522875097170111
82.51,40.85,282,109200,5.532376197726762
58.03,58.08,45,85500,3.9733202940257115
87.24,93.95,170,98000,0.8051896692341365
92.96,42.0,159,96900,9.160267242932896
97.98,58.99,284,109400,0.18843089617347153
37.61,45.63,137,94700,4.800871696450222
28.86,88.03,151,96100,5.000886441257865
19.02,50.48,13,82300,8.07211107496518
44.14,59.15,160,97000,9.408289711927345
49.86,77.66,283,109300,7.320669378381918
6.02,2.28,285,109500,5.1428124456190405
4.07,91.28,75,88500,5.972724702259471
83.49,45.06,83,89300,9.893083462538367
39.37,19.26,111,92100,6.835402685392432
17.82,40.34,8,81800,5.424363312399736
85.58,3.2,99,90900,0.7036266270900182
43.73,25.56,283,109300,0.5171700844973504
46.98,66.7,48,85800,4.574680302940967
46.14,55.73,39,84900,4.399540293425716
25.46,21.9,11,82100,8.837781878569062
92.48,46.06,286,109600,9.518619062336931
56.56,17.77,106,91600,2.2133505592406433
17.63,58.53,158,96800,3.1830402062905594
65.34,70.43,140,95000,0.7887101983246503
54.59,67.21,138,94800,7.1464794441341635
90.77,5.92,206,101600,8.712220202793121
97.67,41.17,115,92500,2.8389647119959127
98.08,88.57,34,84400,3.6010293903913504
57.03,91.22,66,87600,9.336420954638173
96.86,4.71,79,88900,7.779814271624302
13.5,36.56,104,91400,6.847133351085737
9.39,20.35,250,106000,5.546277910775302
10.84,61.18,116,92600,2.4492374536370196
88.59,34.33,64,87400,7.857339286534554
28.8,46.17,198,100800,7.905113351535778
67.74,3.67,243,105300,5.4076176027050185
65.16,83.69,125,93500,3.882085541838868
35.16,26.69,128,93800,2.9450262003168493
17.05,1.2,257,106700,7.005724783396707
66.36,31.32,138,94800,5.909292963864015
93.02,50.43,239,104900,8.450225311563921
13.25,30.85,9,81900,1.816543236278455
5.89,44.49,204,101400,6.723923990863869
45.58,77.49,297,110700,5.131480507040668
93.54,58.75,202,101200,5.837420322775772
63.18,65.38,226,103600,5.209188360025971
89.72,46.24,91,90100,9.953599461129452
49.3,8.85,219,102900,1.9484343222492195
20.48,56.92,14,82400,0.1260431346793145

